"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene6256"	11	5	1	1	1	1	1	1
"SpisGene6258"	48	43	1.52968092999413	1	1.08494130733657e-12	1	4.80281817931754e-10	1
"SpisGene6260"	24	21	1.25226608153014	1	0.00267205551313148	1	0.0252203970986664	1
"SpisGene6263"	70	69	1.03224769976854	1	0.00359089137443788	1	0.0312670297725445	1
"SpisGene6264"	290	290	1.015716074349	1	0.0185085109554004	1	0.0993855850283437	1
"SpisGene6268"	293	290	0.96845948853941	1	0.0260051075586041	1	0.124614504637459	1
"SpisGene6277"	93	90	1	1	1	1	1	1
"SpisGene6278"	48	47	1	1	1	1	1	1
"SpisGene6279"	98	95	1.03440844463035	1	0.0801347694092407	1	0.266840937097174	1
"SpisGene6280"	63	63	1	1	1	1	1	1
"SpisGene6282"	45	44	1.03115004435512	1	0.273566858471587	1	0.686678254185768	1
"SpisGene6285"	52	49	1	1	1	1	1	1
"SpisGene6288"	15	15	1.24421673493058	1	0.000253682938241637	1	0.00489029308215128	1
"SpisGene6289"	123	120	1	1	1	1	1	1
"SpisGene6290"	60	57	1.06485323323009	1	0.0460323637618621	1	0.183913418683223	1
"SpisGene6291"	66	62	1.08536322771735	1	1.95402490283287e-06	1	0.000113220908898699	1
"SpisGene6292"	53	51	1	1	1	1	1	1
"SpisGene6293"	14	14	1.12033533436449	1	0.000515718556218207	0.00662922636738023	0.00790506545937243	0.174265197643223
"SpisGene6294"	15	7	0.775351771046177	1	0.0590718697996037	1	0.217192153844589	1
"SpisGene6297"	30	29	1	1	1	1	1	1
"SpisGene6298"	68	67	1.02991301288798	1	0.189275679120519	1	0.504993717653515	1
"SpisGene6299"	14	14	0.878521549789754	1	0.601403125893722	0.00310994532620952	1	0.0925844968759885
"SpisGene6307"	212	203	1	1	1	1	1	1
"SpisGene6309"	107	105	1	1	1	1	1	1
"SpisGene6310"	62	62	1.04238859605658	1	0.00233196591913548	1	0.022838820200949	1
"SpisGene6311"	34	32	1	1	1	1	1	1
"SpisGene6312"	7	7	1	1	1	1	1	1
"SpisGene6314"	72	69	1	1	1	1	1	1
"SpisGene6316"	207	206	1	1	1	1	1	1
"SpisGene6320"	205	204	1	1	1	1	1	1
"SpisGene6321"	28	28	1	1	1	1	1	1
"SpisGene6322"	6	6	1.28450707992976	1	0.0233263761112359	0.0240856137022413	0.115867596240147	0.518590441328218
"SpisGene6327"	81	79	0.976937733317781	1	0.0274541972747022	1	0.129401874463002	1
"SpisGene6328"	43	31	1.05137180971364	1	0.213891691160468	1	0.558551049096957	1
"SpisGene6329"	100	100	1.04467625001339	1	0.000283853017837685	1	0.00522507656268465	1
"SpisGene6330"	40	38	1	1	1	1	1	1
"SpisGene6331"	132	132	1	1	1	1	1	1
"SpisGene6332"	137	137	0.98507249756709	1	0.0657499667016574	1	0.231830324924713	1
"SpisGene6333"	128	128	1	1	1	1	1	1
"SpisGene6338"	278	277	1	1	1	1	1	1
"SpisGene6340"	138	137	0.987386070181786	1	0.138804030183301	1	0.395505716281822	1
"SpisGene6341"	212	212	1	1	1	1	1	1
"SpisGene6342"	102	102	1	1	1	1	1	1
"SpisGene6343"	226	218	0.986687124151423	1	0.0298060724611566	1	0.136205821539437	1
"SpisGene6346"	88	80	0.97287237600907	1	0.888578106592115	1	1	1
"SpisGene6347"	88	88	1	1	1	1	1	1
"SpisGene6348"	103	103	0.97371673710545	1	0.093211182190887	1	0.297281888560965	1
"SpisGene6349"	56	55	1	1	1	1	1	1
"SpisGene6350"	71	71	1	1	1	1	1	1
"SpisGene6351"	68	68	0.971191930528916	1	0.0380381372152118	1	0.160797580046123	1
"SpisGene6353"	74	74	1.01501285625958	1	0.146593982589543	1	0.412608317284189	1
"SpisGene6354"	125	122	0.977274752014383	1	0.00999018899938271	1	0.0654529917108641	1
"SpisGene6356"	61	51	1	1	1	1	1	1
"SpisGene6361"	52	26	1	1	1	1	1	1
"SpisGene6363"	57	47	0.895471195765108	1	0.0503229778922654	1	0.194796920718328	1
"SpisGene6366"	85	8	0.874425918235642	1	0.110616883975525	1	0.33631787224097	1
"SpisGene6369"	199	171	1	1	1	1	1	1
"SpisGene6371"	250	247	1	1	1	1	1	1
"SpisGene6373"	8	8	1.2662033441261	1	0.0449694560323507	0.0431494730988223	0.18097101653099	0.871414632818734
"SpisGene6374"	53	52	1.04223740085857	1	0.0215903366169691	1	0.110791099950128	1
"SpisGene6375"	76	74	0.954733256207363	1	0.00172108444413243	1	0.018692091799032	1
"SpisGene6379"	271	264	0.978575911577571	1	0.000644288061937951	1	0.00925604491209027	1
"SpisGene6385"	199	197	1	1	1	1	1	1
"SpisGene6386"	262	260	1	1	1	1	1	1
"SpisGene6387"	49	49	1.05290572554274	1	0.0256395572281223	1	0.123585792614821	1
"SpisGene6388"	75	75	1	1	1	1	1	1
"SpisGene6389"	203	194	1.03208540119271	1	7.27552641664333e-05	1	0.00182167988355185	1
"SpisGene6390"	30	27	1.09090978795332	1	0.292398326032327	1	0.728166578352782	1
"SpisGene6391"	149	121	1	1	1	1	1	1
"SpisGene6392"	9	6	0.651104402584154	1	0.00709877610824107	1	0.0510143864869506	1
"SpisGene6397"	25	24	1	1	1	1	1	1
"SpisGene6399"	35	22	1	1	1	1	1	1
"SpisGene6400"	35	35	1.02674851857856	1	0.306318272301472	1	0.756364194457919	1
"SpisGene6401"	46	46	1.08770804990048	1	0.00485457777856684	1	0.0387351206023066	1
"SpisGene6402"	36	36	1	1	1	1	1	1
"SpisGene6403"	39	36	1	1	1	1	1	1
"SpisGene6404"	23	20	1	1	1	1	1	1
"SpisGene6407"	14	14	1.10890176283908	1	0.159388250191748	1	0.440217061360636	1
"SpisGene6408"	12	12	1	1	1	1	1	1
"SpisGene6409"	114	111	1	1	1	1	1	1
"SpisGene6410"	33	33	1.0515590827452	1	0.00379910462962876	1	0.0325675375182815	1
"SpisGene6411"	223	222	0.985359119061816	1	0.216079357687256	1	0.563200718682256	1
"SpisGene6412"	302	295	1	1	1	1	1	1
"SpisGene6413"	169	167	1	1	1	1	1	1
"SpisGene6415"	223	214	1	1	1	1	1	1
"SpisGene6416"	228	223	1.02165108642141	1	0.0657197179522492	1	0.231830324924713	1
"SpisGene6417"	121	110	0.971754997578203	1	0.255452564072824	1	0.649117120410708	1
"SpisGene6419"	6	6	1.42569223573254	1	0.00510289705688731	1	0.0401948482053892	1
"SpisGene6421"	45	45	1	1	1	1	1	1
"SpisGene6422"	272	271	1	1	1	1	1	1
"SpisGene6423"	151	147	1.02003943894201	1	0.0170064152940154	1	0.0941520750669678	1
"SpisGene6426"	159	157	1	1	1	1	1	1
"SpisGene6427"	202	202	1.01363641581615	1	0.00744489057398741	1	0.052793398850679	1
"SpisGene6428"	51	51	0.970804877405378	1	0.0424093194210756	1	0.173125760985999	1
"SpisGene6429"	310	307	1	1	1	1	1	1
"SpisGene6430"	58	58	1	1	1	1	1	1
"SpisGene6431"	28	28	0.971657392702772	1	0.249848434326879	1	0.636673410705864	1
"SpisGene6432"	285	280	1.02236153274241	1	0.0026816683384823	1	0.0252794067308208	1
"SpisGene6433"	46	45	0.978405748251052	1	0.19360546941122	1	0.513943806662022	1
"SpisGene6434"	105	104	1.03670670468866	1	0.0272981921284947	1	0.128831169418359	1
"SpisGene6438"	126	124	1	1	1	1	1	1
"SpisGene6439"	17	17	1	1	1	1	1	1
"SpisGene6440"	48	42	0.930821148347188	1	0.0349482277634899	1	0.151437759067558	1
"SpisGene6441"	48	46	1.0549212807544	1	0.179067407974036	1	0.483704907017003	1
"SpisGene6443"	188	7	1	1	1	1	1	1
"SpisGene6447"	64	58	1	1	1	1	1	1
"SpisGene6448"	60	60	1	1	1	1	1	1
"SpisGene6449"	200	195	1	1	1	1	1	1
"SpisGene6450"	69	69	1	1	1	1	1	1
"SpisGene6454"	10	5	1	1	1	1	1	1
"SpisGene6460"	11	5	1	1	1	1	1	1
"SpisGene6463"	90	90	1.02811895640217	1	0.0906830603456487	1	0.291064219502695	1
"SpisGene6464"	61	60	1	1	1	1	1	1
"SpisGene6465"	34	34	1	1	1	1	1	1
"SpisGene6466"	36	36	1	1	1	1	1	1
"SpisGene6473"	37	36	1	1	1	1	1	1
"SpisGene6474"	22	18	1	1	1	1	1	1
"SpisGene6484"	44	40	1.00547178455424	1	2.88636226816248e-05	5.18710435008903e-07	0.000887315867270949	8.4129578084031e-05
"SpisGene6485"	149	141	1.06616860006686	1	0.00413102532761736	1	0.0347190787419142	1
"SpisGene6488"	11	7	1	1	1	1	1	1
"SpisGene6493"	29	29	1.22176059982624	1	0.000783380260672939	1	0.0106506994408691	1
"SpisGene6500"	53	50	1.09952776942467	1	0.0486404580074311	1	0.190213409458742	1
"SpisGene6501"	10	6	0.806993848144006	1	0.285213116389607	0.0687111632476051	0.712899089908905	1
"SpisGene6502"	88	75	1	1	1	1	1	1
"SpisGene6505"	45	40	1	1	1	1	1	1
"SpisGene6506"	53	53	1	1	1	1	1	1
"SpisGene6508"	42	42	1.10153908625203	1	6.1521796994847e-05	1	0.00160029728135688	1
"SpisGene6509"	25	13	1	1	1	1	1	1
"SpisGene6511"	37	37	1.05786939461574	1	0.704581966434932	1	1	1
"SpisGene6512"	72	61	1.08791143293449	1	2.8329777356274e-09	1	4.41585416904063e-07	1
"SpisGene6516"	113	59	1	1	1	1	1	1
"SpisGene6517"	98	98	1.01882210572819	1	0.0159822662239141	1	0.0899215761566127	1
"SpisGene6518"	157	157	1	1	1	1	1	1
"SpisGene6520"	158	158	1.02871699465798	1	0.00481091409312919	1	0.0385814393251165	1
"SpisGene6523"	63	52	1	1	1	1	1	1
"SpisGene6524"	50	47	1	1	1	1	1	1
"SpisGene6525"	55	54	0.946930856514712	1	0.00319614826631752	1.95288384640756e-05	0.0286411594942319	0.00151136821875471
"SpisGene6526"	24	23	1	1	1	1	1	1
"SpisGene6528"	29	24	1.08984553290709	1	0.115098559380066	1	0.345902544687041	1
"SpisGene6533"	41	40	1.20182923366428	1	1.37364668181281e-07	1	1.13448864385241e-05	1
"SpisGene6534"	30	29	1	1	1	1	1	1
"SpisGene6535"	29	29	1	1	1	1	1	1
"SpisGene6536"	42	42	1	1	1	1	1	1
"SpisGene6537"	38	38	1	1	1	1	1	1
"SpisGene6538"	22	22	1	1	1	1	1	1
"SpisGene6539"	16	8	0.564004185573102	1	4.09624725646997e-06	1	0.000211684462705914	1
"SpisGene6551"	49	47	1.03824758678359	1	0.0206902797981094	1	0.107451584479435	1
"SpisGene6554"	116	110	1.02058930661496	1	0.000548999012719167	1	0.00824392411636774	1
"SpisGene6555"	64	60	1	1	1	1	1	1
"SpisGene6556"	74	74	1.01907500522832	1	0.11845761403049	1	0.353551891713978	1
"SpisGene6557"	471	430	1.0133046785585	1	0.00259758900618702	1	0.0247184157622285	1
"SpisGene6558"	33	32	0.879382404902049	1	0.881814098716562	0.000659241377055024	1	0.0262439723736257
"SpisGene6559"	32	19	1	1	1	1	1	1
"SpisGene6561"	42	41	1.02847767317728	1	0.316153587878194	1	0.777872778356596	1
"SpisGene6562"	142	140	1	1	1	1	1	1
"SpisGene6565"	18	5	1	1	1	1	1	1
"SpisGene6577"	78	78	1	1	1	1	1	1
"SpisGene6579"	97	94	1	1	1	1	1	1
"SpisGene6585"	150	112	0.881602417762103	1	3.07981196151111e-05	1	0.00093638129060559	1
"SpisGene6586"	33	29	1	1	1	1	1	1
"SpisGene6587"	19	13	1	1	1	1	1	1
"SpisGene6595"	14	11	0.839471399348629	1	0.108061814163522	1	0.331188063513625	1
"SpisGene6598"	84	70	1	1	1	1	1	1
"SpisGene25829.Novel"	289	285	0.98982874798222	1	0.917024196675546	1	1	1
"SpisGene6602"	51	51	1	1	1	1	1	1
"SpisGene6603"	77	74	1	1	1	1	1	1
"SpisGene6604"	65	64	1	1	1	1	1	1
"SpisGene6608"	149	147	1	1	1	1	1	1
"SpisGene6609"	197	191	0.981638541434005	1	0.0852057393138875	1	0.278738373333371	1
"SpisGene6610"	338	331	1.01641035650063	1	0.00451480306009576	1	0.0369020128996158	1
"SpisGene6611"	84	84	1	1	1	1	1	1
"SpisGene6612"	84	76	1.16431602835919	1	0.000409362221023456	1	0.00673093151755481	1
"SpisGene6616"	79	76	1.05478292518018	1	0.00107220575637688	1	0.0132879071733739	1
"SpisGene6619"	41	38	1	1	1	1	1	1
"SpisGene6620"	100	98	1.0605759709839	1	9.93850116569148e-05	1	0.00238556834982893	1
"SpisGene6621"	119	115	1.04906028737826	1	0.0353302431205853	1	0.15261506659466	1
"SpisGene6623"	105	104	1.0288497482386	1	0.0278493212347121	1	0.130652156890445	1
"SpisGene6625"	120	119	1.02409520747083	1	0.201197305806616	1	0.530281158219056	1
"SpisGene6631"	72	66	1	1	1	1	1	1
"SpisGene6632"	42	42	1.10130464257438	1	5.85723474618866e-05	1	0.00154168831501126	1
"SpisGene6633"	106	105	1.04503949694482	1	8.43831295743278e-06	1	0.000372059001991668	1
"SpisGene6637"	121	121	1	1	1	1	1	1
"SpisGene6638"	212	210	1	1	1	1	1	1
"SpisGene6639"	32	32	1	1	1	1	1	1
"SpisGene6640"	145	142	1.02882998469306	1	0.0201248225696955	1	0.105455213721032	1
"SpisGene6646"	66	64	1	1	1	1	1	1
"SpisGene6647"	26	26	0.965956242788795	1	0.653170187468954	0.00078111022614231	1	0.0301980359999426
"SpisGene6648"	47	41	1	1	1	1	1	1
"SpisGene6653"	50	50	1	1	1	1	1	1
"SpisGene6654"	26	26	1	1	1	1	1	1
"SpisGene6655"	343	342	1	1	1	1	1	1
"SpisGene6656"	30	30	1	1	1	1	1	1
"SpisGene6659"	216	216	0.986882890852892	1	0.347924937899278	1	0.845331567010168	1
"SpisGene6660"	157	154	1.02280495309998	1	0.111342432540335	1	0.338152223085589	1
"SpisGene6661"	67	67	1.03523122645563	1	0.00324076823576036	1	0.0289705832513408	1
"SpisGene6662"	102	102	0.984526390685318	1	0.137196381548793	1	0.392541973785029	1
"SpisGene6663"	64	64	1.02482982396998	1	0.355718856110588	1	0.861808358269675	1
"SpisGene6664"	243	243	1	1	1	1	1	1
"SpisGene6665"	19	6	1.87122275944983	1	0.000439541517294267	1	0.00703966131967532	1
"SpisGene6669"	342	29	1	1	1	1	1	1
"SpisGene6670"	46	25	1	1	1	1	1	1
"SpisGene6683"	15	14	1.10302237571087	1	0.00383110787029108	1	0.0327151780868144	1
"SpisGene6684"	41	36	1.08233157876302	1	0.120790183296764	1	0.35944742095867	1
"SpisGene6685"	35	35	1.06404557274038	1	0.0591702368397317	1	0.217265099902226	1
"SpisGene6687"	63	62	1.12602763348187	1	0.00168108372235509	1	0.0183839462008931	1
"SpisGene6692"	91	91	1	1	1	1	1	1
"SpisGene6693"	90	90	1	1	1	1	1	1
"SpisGene6694"	502	497	1	1	1	1	1	1
"SpisGene6695"	243	241	1.0431436278795	1	9.26943747337477e-09	1	1.17913637376826e-06	1
"SpisGene6696"	117	117	1	1	1	1	1	1
"SpisGene6697"	14	12	1.1913897561872	1	0.00470280163476011	0.00319491966748932	0.0379935661913991	0.0945405774334339
"SpisGene6698"	154	135	1.02290771391795	1	0.365434196235772	1	0.882833496996571	1
"SpisGene6699"	42	42	1.06538560313899	1	0.000312684492382239	1	0.0055969444076802	1
"SpisGene6700"	291	291	1	1	1	1	1	1
"SpisGene6701"	212	208	1.01553811278102	1	0.0147137033224999	1	0.0847224530021366	1
"SpisGene6702"	235	235	1	1	1	1	1	1
"SpisGene6703"	534	533	0.991065387994434	1	0.000192968141155511	1	0.00398428809359708	1
"SpisGene6704"	111	111	1	1	1	1	1	1
"SpisGene6705"	61	61	1.01291560035592	1	0.18631546522868	1	0.49926228902804	1
"SpisGene6706"	240	165	1	1	1	1	1	1
"SpisGene6707"	60	59	1	1	1	1	1	1
"SpisGene6708"	61	60	1.03211244442506	1	0.00624455258346382	1	0.0462263969506315	1
"SpisGene6709"	40	35	1	1	1	1	1	1
"SpisGene6711"	35	31	1.13553651261769	1	0.0491616309489578	1	0.191777148294718	1
"SpisGene6714"	1107	1083	0.986065211720368	1	7.00489045096739e-05	1	0.00178406651437414	1
"SpisGene6715"	305	298	1	1	1	1	1	1
"SpisGene6716"	89	89	1	1	1	1	1	1
"SpisGene6717"	25	15	1.24430747903351	1	0.0517142092769755	1	0.198434891556059	1
"SpisGene6718"	45	44	0.972637459071701	1	0.0504551308598524	1	0.195074681649563	1
"SpisGene6720"	85	76	1	1	1	1	1	1
"SpisGene6721"	21	20	1	1	1	1	1	1
"SpisGene6726"	656	647	1.00551062832192	1	0.376045092544303	1	0.905305860167022	1
"SpisGene6728"	51	12	1.21860027954965	1	0.571254224370762	0.0109624870570452	1	0.264181989690324
"SpisGene6729"	469	467	1.01186445954027	1	0.000629343857954673	1	0.00911649231602674	1
"SpisGene6730"	376	373	1.01102340308614	1	0.135457373751676	1	0.389321113540797	1
"SpisGene6731"	110	110	1	1	1	1	1	1
"SpisGene6732"	162	162	1.01425282056398	1	0.0132648701170427	1	0.0792241325338974	1
"SpisGene6733"	212	209	1	1	1	1	1	1
"SpisGene6734"	47	36	1	1	1	1	1	1
"SpisGene6736"	332	332	1	1	1	1	1	1
"SpisGene6738"	98	98	1	1	1	1	1	1
"SpisGene6739"	710	708	1	1	1	1	1	1
"SpisGene6740"	243	243	1.00861169872897	1	0.135542988205719	1	0.389321113540797	1
"SpisGene6742"	83	83	1	1	1	1	1	1
"SpisGene6744"	227	227	1	1	1	1	1	1
"SpisGene6745"	172	172	1.02371344124059	1	4.16578469210515e-05	1	0.00119747374513059	1
"SpisGene25778.Novel"	30	29	1.03463171690794	1	0.0987142255225837	1	0.309832766267281	1
"SpisGene6746"	213	209	1.01075364656	1	0.081518859973755	1	0.270056281381995	1
"SpisGene6748"	358	354	1.04765991735644	1	0.000911580153787054	1	0.0119108117614656	1
"SpisGene6749"	93	92	1	1	1	1	1	1
"SpisGene6751"	59	58	1	1	1	1	1	1
"SpisGene6752"	556	537	0.991651859972449	1	0.477589605900993	1	1	1
"SpisGene6753"	58	57	1	1	1	1	1	1
"SpisGene6755"	13	10	1	1	1	1	1	1
"SpisGene6756"	181	175	1.02176727155077	1	0.0670835450939269	1	0.234495765494153	1
"SpisGene6757"	27	27	1	1	1	1	1	1
"SpisGene6758"	28	28	1	1	1	1	1	1
"SpisGene6760"	132	122	1	1	1	1	1	1
"SpisGene6761"	72	72	1	1	1	1	1	1
"SpisGene6762"	73	73	1	1	1	1	1	1
"SpisGene6763"	56	56	1	1	1	1	1	1
"SpisGene6764"	95	95	1	1	1	1	1	1
"SpisGene6766"	193	183	1	1	1	1	1	1
"SpisGene6769"	143	141	1	1	1	1	1	1
"SpisGene6770"	18	18	1	1	1	1	1	1
"SpisGene6772"	30	30	1	1	1	1	1	1
"SpisGene6774"	43	41	1	1	1	1	1	1
"SpisGene6775"	65	60	1.07495062410861	1	0.00235233385187662	1	0.0229975960589387	1
"SpisGene6776"	41	41	1	1	1	1	1	1
"SpisGene6777"	81	80	1.04327119437814	1	0.0100274874901552	1	0.0655101558757662	1
"SpisGene6779"	11	11	1	1	1	1	1	1
"SpisGene6780"	114	114	1	1	1	1	1	1
"SpisGene6781"	64	64	1	1	1	1	1	1
"SpisGene6782"	8	8	1.05465491224431	1	0.103144497144437	1	0.319300741230065	1
"SpisGene6784"	26	26	1	1	1	1	1	1
"SpisGene6785"	206	200	1	1	1	1	1	1
"SpisGene6786"	32	31	1	1	1	1	1	1
"SpisGene6787"	44	44	0.973327951485394	1	0.270812756365254	1	0.682085747540797	1
"SpisGene6788"	10	10	1	1	1	1	1	1
"SpisGene6789"	113	112	1.02027679972077	1	0.132495821893773	1	0.382864653322139	1
"SpisGene6791"	113	102	1	1	1	1	1	1
"SpisGene6792"	46	45	1	1	1	1	1	1
"SpisGene6793"	29	29	1	1	1	1	1	1
"SpisGene6794"	410	410	1.01422402809766	1	2.30424368916072e-05	1	0.000752243802594149	1
"SpisGene6796"	15	14	1.31284920662955	1	0.102485751957751	0.00104763588697129	0.317794849234079	0.0373992147135232
"SpisGene6797"	191	187	1.03762793611742	1	0.0838315505648163	1	0.275955910202505	1
"SpisGene6798"	17	17	1.05228842918493	1	0.550579897905173	0.00537094707218516	1	0.143923174934318
"SpisGene6799"	26	26	1	1	1	1	1	1
"SpisGene6800"	10	10	1	1	1	1	1	1
"SpisGene6801"	390	378	1.01644404216666	1	0.0283822324029301	1	0.13203285666382	1
"SpisGene6802"	45	45	1	1	1	1	1	1
"SpisGene6803"	21	21	1.03406358956624	1	0.265895509773871	1	0.671075394907053	1
"SpisGene6805"	260	236	1	1	1	1	1	1
"SpisGene6807"	203	196	1	1	1	1	1	1
"SpisGene6808"	18	16	1.06923738055275	1	0.0141351745679675	1	0.0824204304234439	1
"SpisGene6809"	18	18	1	1	1	1	1	1
"SpisGene6810"	55	55	0.967759983357064	1	0.00584799820983037	1	0.0442075110575087	1
"SpisGene6815"	39	36	1.07693395794701	1	0.000277204309397938	1	0.00516158196792103	1
"SpisGene6818"	195	195	1.02646687585263	1	0.000298309884039521	1	0.00541212374863177	1
"SpisGene6822"	101	101	1	1	1	1	1	1
"SpisGene6828"	6	6	1	1	1	1	1	1
"SpisGene6830"	41	40	0.977865291763673	1	0.10782670774807	1	0.330559051148999	1
"SpisGene6831"	142	142	1.02770709324581	1	0.00025156930344947	1	0.00485884377185914	1
"SpisGene6832"	55	55	1.02004215905043	1	0.0578102947256118	1	0.214055122744651	1
"SpisGene6833"	16	15	1	1	1	1	1	1
"SpisGene6834"	34	34	1	1	1	1	1	1
"SpisGene6835"	25	25	1	1	1	1	1	1
"SpisGene6836"	26	26	1	1	1	1	1	1
"SpisGene6837"	389	385	1	1	1	1	1	1
"SpisGene6838"	16	16	1	1	1	1	1	1
"SpisGene6839"	402	402	1	1	1	1	1	1
"SpisGene6840"	24	24	1	1	1	1	1	1
"SpisGene6841"	116	116	1	1	1	1	1	1
"SpisGene6842"	139	139	1.01653278154808	1	0.0377178607062409	1	0.159758306898889	1
"SpisGene6843"	69	67	1.01885783666971	1	0.107013506115573	1	0.328794689667143	1
"SpisGene6844"	8	8	1	1	1	1	1	1
"SpisGene6845"	42	42	1.03647697886912	1	0.0532181689315496	1	0.202463209200914	1
"SpisGene6847"	67	67	1	1	1	1	1	1
"SpisGene6848"	27	27	1	1	1	1	1	1
"SpisGene6849"	281	271	0.979096422883892	1	0.933098335019877	1	1	1
"SpisGene6852"	300	292	1	1	1	1	1	1
"SpisGene6854"	235	233	1	1	1	1	1	1
"SpisGene6855"	36	36	1.02578153772657	1	0.107195432353654	1	0.329170879538815	1
"SpisGene6856"	200	199	1	1	1	1	1	1
"SpisGene6857"	22	22	0.915594892215214	1	0.0249579884939346	0.0020727947506574	0.121357670765542	0.0659184468549581
"SpisGene6858"	147	118	1	1	1	1	1	1
"SpisGene6859"	98	98	1.01845609236122	1	0.273105348972904	1	0.68598658581097	1
"SpisGene6862"	53	51	0.949101783224069	1	0.328969828199437	1	0.805288451378714	1
"SpisGene6865"	59	57	1.07009310221833	1	0.00438791778198343	1	0.0362666811749146	1
"SpisGene6866"	62	57	0.913261803519105	1	0.0258362342016899	1	0.124155277425142	1
"SpisGene6867"	42	42	0.941644295077043	1	0.00249087568613244	1	0.0240755643829063	1
"SpisGene6868"	18	18	1	1	1	1	1	1
"SpisGene6869"	84	82	1	1	1	1	1	1
"SpisGene6871"	60	60	1.02900479586191	1	0.086705356245174	1	0.282392047547187	1
"SpisGene6872"	186	184	1.01669065841368	1	0.000428196939211183	1	0.00691803726459878	1
"SpisGene6873"	73	73	1.03802233282703	1	0.0447440229865344	1	0.180262869454669	1
"SpisGene6874"	55	49	1	1	1	1	1	1
"SpisGene6878"	11	7	1	1	1	1	1	1
"SpisGene6879"	124	124	1.0155976407516	1	0.01633073306885	1	0.0914636755429976	1
"SpisGene6880"	154	149	1.04248570731249	1	0.0487877582052845	1	0.190520155278011	1
"SpisGene6881"	47	45	1.04531616692781	1	0.0188806299893206	1	0.100845527071337	1
"SpisGene6882"	11	10	0.804118911198246	1	0.0307829686700577	1	0.138994334668106	1
"SpisGene6893"	6	5	1	1	1	1	1	1
"SpisGene6895"	6	5	1	1	1	1	1	1
"SpisGene6897"	41	40	1	1	1	1	1	1
"SpisGene6899"	28	28	1	1	1	1	1	1
"SpisGene6900"	101	101	1.02584171801071	1	0.0145150353012901	1	0.0839717175532556	1
"SpisGene6903"	55	8	0.82118891560774	1	0.0299275292311356	1	0.136577160978315	1
"SpisGene6905"	52	49	1.0368164074801	1	0.0754166627654814	1	0.25516239890724	1
"SpisGene6907"	32	27	1.23987906049199	1	0.00396109270125904	0.00175344921595784	0.0335661660986476	0.0570747719794278
"SpisGene6908"	56	52	1	1	1	1	1	1
"SpisGene6911"	6	6	1	1	1	1	1	1
"SpisGene6917"	18	18	1	1	1	1	1	1
"SpisGene6919"	17	13	0.650878415127641	1	2.26027509058327e-05	1	0.00074226897410935	1
"SpisGene6921"	14	10	1.33093719596596	1	0.0235145964252461	1	0.116645467789421	1
"SpisGene6929"	49	15	1.04714353675975	1	0.477654962261894	0.00104584935851545	1	0.0373992147135232
"SpisGene6935"	15	5	1	1	1	1	1	1
"SpisGene6936"	12	5	1	1	1	1	1	1
"SpisGene6937"	80	80	1.03479677643975	1	0.00117671009519473	1	0.0140785412146163	1
"SpisGene6939"	8	8	1	1	1	1	1	1
"SpisGene6941"	199	190	1	1	1	1	1	1
"SpisGene6944"	22	16	1	1	1	1	1	1
"SpisGene6945"	12	12	1	1	1	1	1	1
"SpisGene6946"	25	22	1	1	1	1	1	1
"SpisGene6947"	32	32	1.07074240093811	1	0.225668545745406	1	0.583658283656091	1
"SpisGene6949"	58	44	1.29063291952673	1	2.34340110833747e-05	1	0.000756105541281948	1
"SpisGene6950"	122	31	1.13574778475902	1	0.0527847323148046	3.45649392611347e-05	0.201395735683395	0.00247766932166731
"SpisGene6952"	19	18	1	1	1	1	1	1
"SpisGene6953"	15	13	1.14531204644412	1	0.116451049781769	1	0.348456438305798	1
"SpisGene6954"	75	75	1	1	1	1	1	1
"SpisGene6955"	165	159	1	1	1	1	1	1
"SpisGene6957"	56	51	1	1	1	1	1	1
"SpisGene6959"	24	21	1	1	1	1	1	1
"SpisGene6960"	46	46	1	1	1	1	1	1
"SpisGene6961"	32	32	1.01963646341308	1	0.371363780480154	0.000179858963635459	0.895092610946586	0.009006783486668
"SpisGene6963"	59	54	1	1	1	1	1	1
"SpisGene6964"	63	63	1	1	1	1	1	1
"SpisGene6965"	119	119	1	1	1	1	1	1
"SpisGene6966"	277	268	1	1	1	1	1	1
"SpisGene6967"	101	98	1	1	1	1	1	1
"SpisGene6968"	162	161	0.967499355170581	1	2.75981135520097e-05	1	0.0008555415201123	1
"SpisGene6972"	45	44	1	1	1	1	1	1
"SpisGene6975"	61	61	1	1	1	1	1	1
"SpisGene6976"	36	36	1	1	1	1	1	1
"SpisGene6977"	198	171	1	1	1	1	1	1
"SpisGene6978"	178	176	1.01371917775291	1	0.091417180138243	1	0.292910808508956	1
"SpisGene6979"	131	131	1	1	1	1	1	1
"SpisGene6980"	67	65	1	1	1	1	1	1
"SpisGene6981"	53	53	1	1	1	1	1	1
"SpisGene6983"	105	103	1.02700863643144	1	0.00330931873598559	1	0.0293698720538512	1
"SpisGene6984"	31	29	1	1	1	1	1	1
"SpisGene6985"	8	8	1	1	1	1	1	1
"SpisGene6986"	140	139	1.06145039801259	1	4.6333496271697e-06	1	0.00023097874019769	1
"SpisGene6987"	63	62	1	1	1	1	1	1
"SpisGene6988"	28	28	0.990135778103552	1	0.0456670101716161	0.000272150274421911	0.182783653370443	0.0124974567926443
