"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene11996"	55	53	1.03396934529421	1	0.101136916675194	1	0.333863829395606	1
"SpisGene11997"	19	19	1	1	1	1	1	1
"SpisGene11998"	132	127	1	1	1	1	1	1
"SpisGene11999"	43	42	1.07702265939279	1	0.148004358467821	1	0.440458734360928	1
"SpisGene12004"	39	38	1	1	1	1	1	1
"SpisGene12005"	45	40	0.949279893930477	1	0.0575196279641662	1	0.229162578148586	1
"SpisGene12006"	153	146	0.97634201781471	1	0.000558711629801269	1	0.00930820327051088	1
"SpisGene12010"	161	161	1	1	1	1	1	1
"SpisGene12011"	61	59	1.02925726465174	1	0.0199907250937955	1	0.112373958745907	1
"SpisGene12013"	215	215	1	1	1	1	1	1
"SpisGene12014"	55	55	0.958006372443541	1	0.0790192010934619	1	0.282917319143766	1
"SpisGene12019"	227	227	1	1	1	1	1	1
"SpisGene12020"	53	52	0.980570238592494	1	0.116606672898334	1	0.369662257946457	1
"SpisGene12021"	28	26	1.19494404569664	1	3.87510963143778e-05	1	0.00123703822812155	1
"SpisGene12024"	201	201	1	1	1	1	1	1
"SpisGene12025"	176	176	1.0257114348347	1	0.000911714904236138	1	0.0129411887758306	1
"SpisGene12026"	276	275	1	1	1	1	1	1
"SpisGene12027"	31	29	1.03276800394049	1	0.104608267770519	1	0.342249951124609	1
"SpisGene12028"	12	10	1	1	1	1	1	1
"SpisGene12029"	109	107	1	1	1	1	1	1
"SpisGene12030"	50	50	1	1	1	1	1	1
"SpisGene12031"	47	47	1	1	1	1	1	1
"SpisGene12035"	201	201	0.9845131089694	1	0.0173816541715038	1	0.101915079137435	1
"SpisGene12037"	6	6	1	1	1	1	1	1
"SpisGene12039"	233	233	1.01279067045182	1	0.249561842958743	1	0.670177152664226	1
"SpisGene12041"	123	105	1	1	1	1	1	1
"SpisGene12042"	334	310	1.02444661817743	1	0.284254841454157	1	0.748399772355668	1
"SpisGene12044"	18	7	1.96676146151973	1	0.0017740597590671	0.0475752585734059	0.0209487206453437	1
"SpisGene12052"	112	86	1.03134303434587	1	0.319214471855715	1	0.824500330233415	1
"SpisGene12056"	267	261	1	1	1	1	1	1
"SpisGene12057"	16	16	1	1	1	1	1	1
"SpisGene12058"	131	130	1	1	1	1	1	1
"SpisGene12059"	42	41	1	1	1	1	1	1
"SpisGene12061"	213	212	0.978435302365958	1	0.0741804831373066	1	0.27134658720504	1
"SpisGene12062"	12	11	1	1	1	1	1	1
"SpisGene12063"	69	68	1	1	1	1	1	1
"SpisGene12064"	132	125	1.02326216734335	1	0.0355439708677565	1	0.166248708524379	1
"SpisGene12065"	76	75	1	1	1	1	1	1
"SpisGene12066"	37	33	0.946191451374241	1	0.289570152521617	5.87364967490049e-07	0.758951808973602	9.66872869619067e-05
"SpisGene12067"	117	114	1	1	1	1	1	1
"SpisGene12068"	7	6	1	1	1	1	1	1
"SpisGene12069"	116	116	1	1	1	1	1	1
"SpisGene12070"	74	74	1	1	1	1	1	1
"SpisGene12071"	43	43	1	1	1	1	1	1
"SpisGene12072"	12	12	1.10158967020298	1	0.00902008744312338	1	0.0647253273789944	1
"SpisGene12073"	18	15	1	1	1	1	1	1
"SpisGene12074"	14	14	1	1	1	1	1	1
"SpisGene12075"	66	64	0.973044809246496	1	0.0446306173728316	1	0.193938333547822	1
"SpisGene12076"	10	10	1.07007876094215	1	0.134005784919505	3.44759170768841e-05	0.408612054707553	0.00279584477530113
"SpisGene12077"	44	43	1.04387436400071	1	0.0152483138967049	1	0.0933261120792223	1
"SpisGene12079"	257	257	0.98021787197063	1	0.0144490951286968	1	0.0897292061792774	1
"SpisGene12081"	85	83	1	1	1	1	1	1
"SpisGene12082"	100	100	1	1	1	1	1	1
"SpisGene12084"	18	18	1	1	1	1	1	1
"SpisGene12085"	80	76	1.02286128248295	1	0.0163235190420877	1	0.0980919085075349	1
"SpisGene12087"	361	347	1	1	1	1	1	1
"SpisGene12088"	97	97	1	1	1	1	1	1
"SpisGene12089"	46	46	1.01887034489099	1	0.0647805605942548	1	0.248250452673397	1
"SpisGene12091"	61	59	1	1	1	1	1	1
"SpisGene12092"	216	214	0.987520335900245	1	0.438605179016229	1	1	1
"SpisGene12093"	109	97	1.03265922937581	1	0.0614778081798612	1	0.23942591324048	1
"SpisGene12103"	421	396	1	1	1	1	1	1
"SpisGene12105"	120	118	1	1	1	1	1	1
"SpisGene12107"	122	119	1.07715491198195	1	0.291584925016306	2.18771758726569e-10	0.76405087621878	1.20641686349766e-07
"SpisGene12108"	268	253	1	1	1	1	1	1
"SpisGene12113"	6	6	0.800909557419608	1	0.0946883080383946	1	0.319239855954213	1
"SpisGene12114"	99	94	1	1	1	1	1	1
"SpisGene12117"	74	61	1	1	1	1	1	1
"SpisGene12119"	159	157	1	1	1	1	1	1
"SpisGene12121"	104	100	1.02143481085208	1	0.397114714174834	1	0.995856794596236	1
"SpisGene12124"	32	32	1.07188778166503	1	0.0453730849254639	1	0.196089245157892	1
"SpisGene12129"	76	73	1	1	1	1	1	1
"SpisGene12130"	85	82	1	1	1	1	1	1
"SpisGene12131"	50	46	1	1	1	1	1	1
"SpisGene12140"	124	116	1	1	1	1	1	1
"SpisGene12143"	109	106	1	1	1	1	1	1
"SpisGene12144"	38	37	1	1	1	1	1	1
"SpisGene12145"	106	106	1	1	1	1	1	1
"SpisGene12146"	23	23	1	1	1	1	1	1
"SpisGene12147"	128	127	1	1	1	1	1	1
"SpisGene12149"	66	65	1	1	1	1	1	1
"SpisGene12162"	39	39	1	1	1	1	1	1
"SpisGene12163"	32	32	1.02780892942403	1	0.238292173998825	1	0.645096805850035	1
"SpisGene12164"	19	19	1	1	1	1	1	1
"SpisGene12166"	168	167	1	1	1	1	1	1
"SpisGene12171"	109	108	0.974707891743599	1	0.015916131367888	1	0.0964500070639762	1
"SpisGene12172"	99	95	1	1	1	1	1	1
"SpisGene12174"	16	14	0.87335380352721	1	0.249922361178138	1	0.670981918557373	1
"SpisGene12175"	667	649	1	1	1	1	1	1
"SpisGene12176"	19	18	1.07047642661436	1	0.357954024471077	1	0.911328470889082	1
"SpisGene12178"	105	104	1	1	1	1	1	1
"SpisGene12180"	58	57	1	1	1	1	1	1
"SpisGene12181"	10	10	1	1	1	1	1	1
"SpisGene12185"	97	97	1	1	1	1	1	1
"SpisGene12186"	49	49	1	1	1	1	1	1
"SpisGene12191"	43	40	1	1	1	1	1	1
"SpisGene12192"	63	62	0.949413960973314	1	5.60919867352948e-07	1	4.54881265958505e-05	1
"SpisGene12194"	16	10	1	1	1	1	1	1
"SpisGene12200"	43	43	1	1	1	1	1	1
"SpisGene12201"	355	344	1	1	1	1	1	1
"SpisGene12202"	224	214	1	1	1	1	1	1
"SpisGene12203"	22	21	1	1	1	1	1	1
"SpisGene12204"	55	54	1	1	1	1	1	1
"SpisGene12205"	95	89	0.981324034512379	1	0.108140391826839	1	0.350685204780421	1
"SpisGene12206"	16	14	1	1	1	1	1	1
"SpisGene12207"	140	140	1	1	1	1	1	1
"SpisGene12208"	18	17	1.10764780389487	1	0.0843595803978799	1	0.295459451320488	1
"SpisGene12211"	13	11	1	1	1	1	1	1
"SpisGene12212"	149	147	1	1	1	1	1	1
"SpisGene12222"	51	11	1	1	1	1	1	1
"SpisGene12224"	8	7	1	1	1	1	1	1
"SpisGene12225"	121	118	0.97986031401801	1	0.076361567116133	1	0.276776154417434	1
"SpisGene12226"	40	40	1.03537157422214	1	0.264554833575379	1	0.70426629483535	1
"SpisGene12229"	93	77	1	1	1	1	1	1
"SpisGene12232"	46	46	1.02452278235541	1	0.0612365685118481	1	0.238902764102289	1
"SpisGene12234"	111	109	1	1	1	1	1	1
"SpisGene12235"	218	216	1	1	1	1	1	1
"SpisGene12236"	187	187	1	1	1	1	1	1
"SpisGene12237"	44	43	1	1	1	1	1	1
"SpisGene12239"	27	26	1	1	1	1	1	1
"SpisGene12242"	51	46	0.955661087340969	1	0.902367818380164	1	1	1
"SpisGene12243"	34	6	0.664949830981862	1	0.0744190521823036	0.0607508753235261	0.271957497189737	1
"SpisGene12247"	45	36	0.901441668253174	1	0.104594166423182	4.17736392558351e-05	0.342249951124609	0.00329086762394718
"SpisGene12248"	18	9	0.721520337651999	1	0.00682450779596954	1	0.0540326607909175	1
"SpisGene12252"	35	18	1	1	1	1	1	1
"SpisGene12256"	34	31	1.19982326399531	1	0.000794976521392811	1	0.0117530778209669	1
"SpisGene12262"	49	48	1.05022471728252	1	0.00261458377022331	1	0.02756552362202	1
"SpisGene12264"	10	10	0.978408760359754	1	0.66542735243343	0.00508482287197023	1	0.178600354952101
"SpisGene12267"	10	7	0.801248864668504	1	0.0913609810583539	1	0.31224894596647	1
"SpisGene12272"	317	316	0.968691849595529	1	3.38318569089177e-07	1	3.10680141630341e-05	1
"SpisGene12274"	90	90	0.958860590090352	1	1.19863525253678e-06	1	8.42022178358482e-05	1
"SpisGene12276"	218	215	1	1	1	1	1	1
"SpisGene12280"	58	42	1.129868581637	1	0.0205985223215525	1	0.114947184447502	1
"SpisGene12281"	61	54	1	1	1	1	1	1
"SpisGene12287"	76	72	1	1	1	1	1	1
"SpisGene12292"	14	14	1	1	1	1	1	1
"SpisGene12293"	68	64	1	1	1	1	1	1
"SpisGene12294"	112	106	1	1	1	1	1	1
"SpisGene12295"	45	41	1	1	1	1	1	1
"SpisGene12300"	136	135	1	1	1	1	1	1
"SpisGene12301"	119	114	1	1	1	1	1	1
"SpisGene12303"	267	235	1	1	1	1	1	1
"SpisGene12307"	7	6	0.649507585844702	1	0.00393644507296952	1	0.0365323973664362	1
"SpisGene12309"	117	116	1	1	1	1	1	1
"SpisGene12310"	178	175	1	1	1	1	1	1
"SpisGene12313"	23	8	1	1	1	1	1	1
"SpisGene12314"	156	152	0.970916208574789	1	0.0307441798987819	1	0.150633096766026	1
"SpisGene12318"	28	23	1.17218930435994	1	0.0196036829196246	1	0.110536308241585	1
"SpisGene12319"	179	175	1	1	1	1	1	1
"SpisGene12321"	36	36	1	1	1	1	1	1
"SpisGene12322"	62	60	1	1	1	1	1	1
"SpisGene12323"	145	140	1.03379725853357	1	0.0244997438296917	1	0.128865738633859	1
"SpisGene12324"	346	346	1	1	1	1	1	1
"SpisGene12325"	106	103	1	1	1	1	1	1
"SpisGene12327"	72	68	1	1	1	1	1	1
"SpisGene12328"	221	219	1	1	1	1	1	1
"SpisGene12329"	39	34	1	1	1	1	1	1
"SpisGene12330"	36	36	1	1	1	1	1	1
"SpisGene12331"	25	25	1	1	1	1	1	1
"SpisGene12334"	77	76	1	1	1	1	1	1
"SpisGene12335"	43	37	1	1	1	1	1	1
"SpisGene12338"	163	163	1	1	1	1	1	1
"SpisGene12339"	152	147	1	1	1	1	1	1
"SpisGene12341"	134	128	1	1	1	1	1	1
"SpisGene12342"	131	131	1.01549498369452	1	0.0521416770218789	1	0.215140499765919	1
"SpisGene12343"	362	356	1	1	1	1	1	1
"SpisGene12350"	12	7	1	1	1	1	1	1
"SpisGene12351"	10	8	1.440608158421	1	0.00288006059823953	1	0.0294385434086968	1
"SpisGene12354"	11	5	1	1	1	1	1	1
"SpisGene12365"	17	5	1.53048037709852	1	0.000994787955320816	1	0.0137487673674602	1
"SpisGene12369"	34	7	1.20089115061132	1	0.11265135696761	1	0.359603998841033	1
"SpisGene12377"	269	262	1.02378077625972	1	0.679957153868444	1	1	1
"SpisGene12378"	66	63	1.03006748362532	1	0.0981378431872126	1	0.327195366539229	1
"SpisGene12380"	13	13	1	1	1	1	1	1
"SpisGene12381"	23	23	1	1	1	1	1	1
"SpisGene12386"	6	6	0.861892029539088	1	0.0187808361088779	1	0.107601995555748	1
"SpisGene12387"	21	9	0.618060329985359	1	0.0675237065450419	0.000168925419334936	0.255303037190698	0.010585673010483
"SpisGene12390"	6	5	1	1	1	1	1	1
"SpisGene12391"	43	26	1	1	1	1	1	1
"SpisGene12393"	31	31	1.11525201726688	1	0.0048982332064695	1	0.0428809039212668	1
"SpisGene12394"	118	117	1	1	1	1	1	1
"SpisGene12395"	134	130	1	1	1	1	1	1
"SpisGene12396"	103	90	1.02030229660461	1	0.0826411747887343	1	0.291370620944853	1
"SpisGene12400"	118	116	0.97286146484606	1	0.0176221125024228	1	0.102887389512557	1
"SpisGene12401"	8	5	1	1	1	1	1	1
"SpisGene12402"	75	74	1.02486701777956	1	0.0336636670712647	1	0.160795402394534	1
"SpisGene12403"	114	114	1	1	1	1	1	1
"SpisGene12406"	60	13	1.34741487081795	1	5.55876837051688e-05	1	0.00168891615312481	1
"SpisGene12408"	80	78	1.03524405973133	1	0.000804927933403716	1	0.0118367335700128	1
"SpisGene12409"	36	35	1	1	1	1	1	1
"SpisGene12414"	57	56	0.732879317742909	1	3.9942170119521e-23	1	4.00474722043816e-20	1
"SpisGene12416"	185	178	1	1	1	1	1	1
"SpisGene12417"	10	7	1.49870673728569	1	0.0145301376961784	1	0.0901309834933363	1
"SpisGene12420"	132	128	1.02246936527685	1	0.284628539569854	1	0.749204812151771	1
"SpisGene12421"	69	69	1	1	1	1	1	1
"SpisGene12422"	45	42	1.05907319260712	1	0.0528854322667245	1	0.217072360427877	1
"SpisGene12423"	699	667	1	1	1	1	1	1
"SpisGene12424"	89	30	1	1	1	1	1	1
"SpisGene12425"	66	65	0.957469945099984	1	0.0013555519358726	1	0.0173639747976062	1
"SpisGene12426"	31	31	1.04598359337633	1	0.00324599524135164	1	0.0317658221090215	1
"SpisGene12427"	182	182	1	1	1	1	1	1
"SpisGene12429"	11	8	1.11397655602868	1	0.547580814326142	0.00214970780656721	1	0.0887982299574149
"SpisGene12430"	31	31	1	1	1	1	1	1
"SpisGene12431"	86	86	0.986388298240843	1	0.232734790843729	1	0.632692139072095	1
"SpisGene12432"	40	38	1	1	1	1	1	1
"SpisGene12433"	76	76	1.02619090324817	1	0.0203821393203578	1	0.11409542115409	1
"SpisGene12435"	28	23	0.940248967361136	1	0.0480594463686264	0.000526794897279662	0.204115511771068	0.0271496304770906
"SpisGene12438"	21	21	1	1	1	1	1	1
"SpisGene12439"	88	60	1	1	1	1	1	1
"SpisGene12441"	11	11	1	1	1	1	1	1
"SpisGene12442"	71	65	1	1	1	1	1	1
"SpisGene12445"	161	161	1	1	1	1	1	1
"SpisGene12446"	9	9	1.13130917811695	1	0.0189558793385626	1	0.108267422695498	1
"SpisGene12450"	222	219	1.01333811618628	1	0.13165719134986	1	0.403751694277485	1
"SpisGene12454"	243	232	0.986745046995109	1	0.190723383601731	1	0.53442281446735	1
"SpisGene12455"	20	20	1	1	1	1	1	1
"SpisGene12456"	34	34	1	1	1	1	1	1
"SpisGene12458"	166	159	0.986450430242424	1	0.0019692549751915	1	0.0225558078657673	1
"SpisGene12478"	280	280	1	1	1	1	1	1
"SpisGene12479"	35	30	1	1	1	1	1	1
"SpisGene12482"	95	89	1	1	1	1	1	1
"SpisGene12483"	182	180	1	1	1	1	1	1
"SpisGene12484"	25	25	1	1	1	1	1	1
"SpisGene12486"	54	54	1	1	1	1	1	1
"SpisGene12487"	107	105	1	1	1	1	1	1
"SpisGene12492"	209	203	1	1	1	1	1	1
"SpisGene12493"	110	105	1	1	1	1	1	1
"SpisGene12494"	78	77	1.04181629479993	1	0.0139674189616718	1	0.0880266649875876	1
"SpisGene12495"	28	24	1	1	1	1	1	1
"SpisGene12502"	31	21	1	1	1	1	1	1
"SpisGene12504"	124	119	0.98317325620388	1	0.164595301967165	1	0.476087486335133	1
"SpisGene12505"	5	5	1	1	1	1	1	1
"SpisGene12506"	291	288	0.988180856970717	1	0.106541089709752	1	0.346824580404031	1
"SpisGene12507"	138	135	0.97934800848264	1	0.000568149599494002	1	0.00935242079525275	1
"SpisGene12511"	21	11	0.856236577521334	1	0.0406995890627535	1	0.182776420563992	1
"SpisGene12512"	11	10	1	1	1	1	1	1
"SpisGene12514"	37	37	1	1	1	1	1	1
"SpisGene12515"	16	15	1	1	1	1	1	1
"SpisGene12516"	28	26	1.09492695454319	1	0.0285305392335185	1	0.14322408612038	1
"SpisGene12517"	190	187	1	1	1	1	1	1
"SpisGene12518"	115	111	1.06320855409927	1	0.0291791105813077	1	0.145093061587575	1
"SpisGene12519"	124	121	1	1	1	1	1	1
"SpisGene12520"	143	141	1.02822281193176	1	0.00587260335481685	1	0.0484797473055951	1
"SpisGene12521"	18	18	1.04575142330146	1	0.152831931262324	1	0.450320108524005	1
"SpisGene12522"	187	185	1.0205191926316	1	0.0061838947210494	1	0.0502965891434025	1
"SpisGene12523"	86	86	0.969739743752	1	0.000475941961402525	1	0.00822752961176873	1
"SpisGene12525"	105	104	1.02072425904109	1	0.625325609746136	1	1	1
"SpisGene12527"	92	90	1	1	1	1	1	1
"SpisGene12534"	323	319	1	1	1	1	1	1
"SpisGene12535"	93	93	1.02534229390323	1	0.00903185047023959	1	0.0647253273789944	1
"SpisGene12536"	44	44	1.03967360319575	1	0.318523245865468	1	0.823100487031455	1
"SpisGene12537"	38	37	1.16672781860488	1	0.0232839397968084	0.000319083661896723	0.124538589727934	0.0186199667040156
"SpisGene12538"	50	42	0.952164347552657	1	0.0495827656604313	1	0.208035476893001	1
"SpisGene12539"	54	47	1	1	1	1	1	1
"SpisGene12543"	48	47	1	1	1	1	1	1
"SpisGene12544"	74	74	0.983101792609675	1	0.121411805935485	1	0.37954954865716	1
"SpisGene12546"	175	164	1.02700951045032	1	0.896380282014612	1	1	1
"SpisGene12547"	487	481	0.98785598926009	1	0.00827503568848638	1	0.0617503607743997	1
"SpisGene12548"	40	38	1	1	1	1	1	1
"SpisGene12549"	33	33	1	1	1	1	1	1
"SpisGene12550"	86	86	1	1	1	1	1	1
"SpisGene12551"	99	99	1	1	1	1	1	1
"SpisGene12553"	228	224	1.0171377262955	1	0.169638808330138	1	0.487860864947351	1
"SpisGene12554"	230	227	1	1	1	1	1	1
"SpisGene12555"	41	41	1	1	1	1	1	1
"SpisGene12556"	156	154	1	1	1	1	1	1
"SpisGene12557"	78	78	0.952560058215018	1	2.13231338195168e-05	1	0.000771058501296559	1
"SpisGene12559"	137	130	0.967526314942939	1	0.00362888113433601	1	0.0347549216088146	1
"SpisGene12560"	49	48	1	1	1	1	1	1
"SpisGene12562"	22	22	1	1	1	1	1	1
"SpisGene12565"	69	58	0.944894233686164	1	0.0656013586669396	1.09565707122884e-05	0.250178902053139	0.00108864881428675
"SpisGene12566"	100	97	1.15674128896231	1	3.63507050726622e-20	1	3.34093271871993e-17	1
"SpisGene12569"	195	189	1.0134167110738	1	0.224400950790158	1	0.614610483957797	1
"SpisGene12572"	75	74	1	1	1	1	1	1
"SpisGene12573"	9	8	1	1	1	1	1	1
"SpisGene12574"	60	60	0.974784673149604	1	0.0246294089230228	1	0.129351310005723	1
"SpisGene12575"	57	55	1	1	1	1	1	1
"SpisGene12580"	40	40	1	1	1	1	1	1
"SpisGene12581"	200	200	0.981395093385242	1	0.00574742194765201	1	0.0478977347369566	1
"SpisGene12585"	7	7	0.792283612552282	1	0.281606047312333	1	0.743022271724336	1
"SpisGene12600"	105	99	1	1	1	1	1	1
"SpisGene12604"	93	92	1	1	1	1	1	1
"SpisGene12610"	77	69	1	1	1	1	1	1
"SpisGene12612"	16	14	1	1	1	1	1	1
"SpisGene12614"	14	14	0.817390441798412	1	0.00482285605573632	1	0.0424850474750127	1
"SpisGene12621"	12	11	1	1	1	1	1	1
"SpisGene12622"	18	14	1	1	1	1	1	1
"SpisGene12623"	19	7	0.972767912239948	1	0.226478938264968	0.0298187367287153	0.619656713005291	0.74743374404773
"SpisGene12624"	80	73	1.05129291763633	1	0.00209937112688926	1	0.0237476555471402	1
"SpisGene12625"	32	32	1	1	1	1	1	1
"SpisGene12626"	248	240	1.04008223072508	1	4.45014312796536e-06	1	0.000238232450474884	1
"SpisGene12633"	31	29	1	1	1	1	1	1
"SpisGene12634"	240	238	1	1	1	1	1	1
"SpisGene12635"	21	8	1	1	1	1	1	1
"SpisGene12650"	93	88	1	1	1	1	1	1
"SpisGene12651"	22	17	1.3813227844974	1	1.5288310786619e-05	1	0.00060435404898072	1
"SpisGene12658"	16	14	0.899006522254448	1	0.425295777406152	1	1	1
"SpisGene12659"	88	88	1	1	1	1	1	1
"SpisGene12660"	108	105	0.982783942688393	1	0.74139002595784	1	1	1
"SpisGene12662"	134	128	1.02588217001052	1	0.120634181930796	1	0.377334115166571	1
"SpisGene12663"	88	88	1	1	1	1	1	1
"SpisGene12665"	8	8	0.853071318319095	1	0.0108755272759611	1	0.0732272224215962	1
"SpisGene12672"	29	28	1	1	1	1	1	1
"SpisGene12673"	205	203	1.02447940366009	1	0.0148454051648012	1	0.0914692589735154	1
"SpisGene12676"	45	45	1.03026856837231	1	0.252063730336691	1	0.676237139840274	1
"SpisGene12677"	200	200	1	1	1	1	1	1
"SpisGene12678"	85	83	1	1	1	1	1	1
"SpisGene12682"	54	52	1	1	1	1	1	1
"SpisGene12683"	30	30	0.966136547265502	1	0.171496329127896	1	0.491408941011058	1
"SpisGene12688"	226	224	1	1	1	1	1	1
"SpisGene12694"	18	6	0.0122419916412157	1	1.91201768951713e-06	0.000120369237659406	0.00012189389073806	0.00809483123259502
"SpisGene12700"	144	138	0.963039496674358	1	0.0497811374860633	1	0.208600366768158	1
"SpisGene12701"	56	52	1.08915784470636	1	0.000571480147798511	1	0.00939322585703394	1
"SpisGene12707"	79	79	1	1	1	1	1	1
"SpisGene12708"	353	337	1	1	1	1	1	1
"SpisGene12709"	24	23	0.900204443442438	1	0.0623571534124302	1	0.241486940356156	1
"SpisGene12712"	133	132	1	1	1	1	1	1
"SpisGene12713"	22	21	1.09044973426507	1	0.136057497814924	1	0.412813794608196	1
"SpisGene12714"	11	11	1	1	1	1	1	1
"SpisGene12715"	8	8	0.806996620950109	1	0.0421304287012862	1	0.186720229449709	1
"SpisGene12716"	20	20	1.03576377596591	1	0.049142131157286	1	0.206865864325842	1
"SpisGene12717"	63	63	1.019562875577	1	0.0794762913120955	1	0.283883221537191	1
"SpisGene12718"	69	69	1	1	1	1	1	1
"SpisGene12721"	32	31	1	1	1	1	1	1
"SpisGene12722"	55	54	1	1	1	1	1	1
"SpisGene12723"	66	66	1	1	1	1	1	1
"SpisGene12724"	33	32	1.24319873846618	1	0.00083237108290922	0.000176697516059986	0.0121107095758926	0.0109482972169977
"SpisGene12725"	48	47	1	1	1	1	1	1
"SpisGene12728"	39	32	1.0483107366603	1	0.707657611287653	0.0004638141607285	1	0.0244756286060987
"SpisGene12731"	44	41	1	1	1	1	1	1
"SpisGene12742"	86	82	1	1	1	1	1	1
"SpisGene12746"	68	67	1	1	1	1	1	1
"SpisGene12753"	254	252	1	1	1	1	1	1
"SpisGene12754"	54	54	1	1	1	1	1	1
"SpisGene12755"	44	40	1.07133468316793	1	0.0022026103698463	1	0.0246625276842993	1
"SpisGene12756"	84	67	1	1	1	1	1	1
"SpisGene12757"	117	100	1.03407704364507	1	0.0041452229851417	1	0.0380663316429041	1
"SpisGene12759"	31	28	1.19935473809827	1	0.000202558653128933	1	0.0044859827015241	1
"SpisGene12760"	308	308	1	1	1	1	1	1
"SpisGene12761"	62	60	1	1	1	1	1	1
"SpisGene12763"	20	18	0.908261574366178	1	0.00424578991662019	0.0040832053396334	0.0386650876015924	0.149118118181512
"SpisGene12764"	23	22	1	1	1	1	1	1
"SpisGene12765"	305	297	1.01502799086734	1	0.0410624652404487	1	0.183866487409619	1
"SpisGene12766"	111	107	1	1	1	1	1	1
"SpisGene12767"	119	118	1.01984368261666	1	0.0332811129250565	1	0.159798604462537	1
"SpisGene12768"	73	72	1	1	1	1	1	1
"SpisGene12769"	134	131	1	1	1	1	1	1
"SpisGene12775"	116	112	1	1	1	1	1	1
"SpisGene12776"	24	24	1	1	1	1	1	1
"SpisGene12779"	63	61	1	1	1	1	1	1
"SpisGene12781"	108	101	1	1	1	1	1	1
"SpisGene12797"	35	33	0.960689212548788	1	0.0972357672769173	1	0.324678558067551	1
"SpisGene12798"	113	113	1	1	1	1	1	1
"SpisGene12800"	7	7	1	1	1	1	1	1
"SpisGene12801"	32	7	1	1	1	1	1	1
"SpisGene12803"	8	6	1.80991379308467	1	0.00138198329653205	1	0.0175800389589988	1
"SpisGene12812"	198	186	1	1	1	1	1	1
"SpisGene12813"	92	90	1	1	1	1	1	1
"SpisGene12814"	343	337	1.01147729992854	1	0.00779856378479275	1	0.059446213106814	1
"SpisGene12815"	82	82	1	1	1	1	1	1
"SpisGene12817"	102	100	1.02679931061676	1	0.0434076792408109	1	0.190279528754731	1
"SpisGene12818"	46	44	1	1	1	1	1	1
"SpisGene12821"	33	33	1	1	1	1	1	1
"SpisGene12827"	43	42	1	1	1	1	1	1
"SpisGene12828"	63	53	1	1	1	1	1	1
"SpisGene12829"	75	73	1	1	1	1	1	1
"SpisGene12830"	219	218	1	1	1	1	1	1
"SpisGene12831"	48	41	0.941718140814324	1	0.115164289720085	1	0.365931129738639	1
"SpisGene12832"	405	386	0.967858750131156	1	0.071619766792643	1	0.265275215029097	1
"SpisGene12833"	9	8	1	1	1	1	1	1
"SpisGene12834"	85	80	1.07281876012851	1	0.000148381654808731	1	0.00360032499030663	1
"SpisGene12836"	20	20	1	1	1	1	1	1
"SpisGene12837"	30	30	1.02415786582336	1	0.128446197681532	1	0.395707573807155	1
"SpisGene12838"	44	44	1	1	1	1	1	1
"SpisGene12839"	12	12	1	1	1	1	1	1
"SpisGene12842"	225	222	1	1	1	1	1	1
"SpisGene12843"	38	37	1	1	1	1	1	1
"SpisGene12844"	36	35	0.92036908462656	1	0.00964867205512758	1	0.0676941501882965	1
"SpisGene12845"	53	52	1	1	1	1	1	1
"SpisGene12846"	155	154	1	1	1	1	1	1
"SpisGene12847"	130	130	0.978220903035008	1	0.00276564830751633	1	0.0287080065186856	1
"SpisGene12848"	67	67	1	1	1	1	1	1
"SpisGene12850"	135	128	1.03419319302219	1	0.314813793326388	1	0.815233934396979	1
"SpisGene12851"	38	36	1.07635278766407	1	0.00980227586517179	1	0.0683371052572565	1
"SpisGene12853"	24	24	0.964661598628256	1	0.512447010995967	1	1	1
"SpisGene12854"	29	29	1	1	1	1	1	1
"SpisGene12855"	86	85	1	1	1	1	1	1
"SpisGene12857"	44	44	1	1	1	1	1	1
"SpisGene12858"	76	73	1	1	1	1	1	1
"SpisGene12859"	301	292	0.982892886705147	1	7.33018133051196e-08	1	9.40053138304842e-06	1
"SpisGene12860"	28	24	1	1	1	1	1	1
"SpisGene12861"	121	117	1	1	1	1	1	1
"SpisGene12863"	121	118	1	1	1	1	1	1
"SpisGene12864"	40	34	1.03009328204101	1	0.378242833242818	1	0.95460874321168	1
"SpisGene12866"	32	32	1	1	1	1	1	1
"SpisGene12867"	42	42	0.970662559513895	1	0.0291067039562105	1	0.144914954265723	1
"SpisGene12868"	123	123	1	1	1	1	1	1
"SpisGene12869"	60	60	1	1	1	1	1	1
"SpisGene12870"	18	16	0.941411901994296	1	0.0226118202523748	1	0.122008691567242	1
"SpisGene12877"	241	235	1.01458062598086	1	0.265346600041959	1	0.706033209134564	1
"SpisGene12878"	73	71	1	1	1	1	1	1
"SpisGene12880"	43	40	1	1	1	1	1	1
"SpisGene12884"	243	32	1.38292375972834	1	0.0936160082376046	0.000146510091429987	0.31739654314557	0.00944359735748884
"SpisGene12889"	149	119	1	1	1	1	1	1
"SpisGene12899"	38	35	1	1	1	1	1	1
"SpisGene12900"	357	354	0.990152181270128	1	0.7768870544678	1	1	1
"SpisGene12904"	132	121	0.974726072881957	1	0.131272199888797	1	0.402950484991245	1
"SpisGene12908"	95	93	0.92631272820008	1	5.24276645163648e-07	1	4.31510979067901e-05	1
