Spis17612 SpisGene17612
Spis20531 SpisGene20531
Spis3001 SpisGene3001
Spis3927 SpisGene3927
Spis11776 SpisGene11776
Spis466 SpisGene466
Spis6670 SpisGene6670
Spis10195 SpisGene10195
Spis18051 SpisGene18051
Spis22016.t1 SpisGene22016
Spis2792 SpisGene2792
Spis2203 SpisGene2203
Spis8147 SpisGene8147
Spis14606 SpisGene14606
Spis15306 SpisGene15306
Spis1240 SpisGene1240
Spis16775 SpisGene16775
Spis12688.t2 SpisGene12688
Spis4428.t1 SpisGene4428
Spis6766 SpisGene6766
Spis9458 SpisGene9458
Spis1985 SpisGene1985
Spis14126 SpisGene14126
Spis20199 SpisGene20199
Spis14354 SpisGene14354
Spis3543 SpisGene3543
Spis4257 SpisGene4257
Spis12402 SpisGene12402
Spis2943 SpisGene2943
Spis4551 SpisGene4551
Spis20362 SpisGene20362
Spis2894 SpisGene2894
Spis17523.t1 SpisGene17523
Spis23365 SpisGene23365
Spis6238 SpisGene6238
Spis23633 SpisGene23633
Spis8596 SpisGene8596
Spis12585 SpisGene12585
Spis11599 SpisGene11599
Spis14789 SpisGene14789
Spis19242 SpisGene19242
Spis24501 SpisGene24501
Spis1897 SpisGene1897
Spis5412 SpisGene5412
Spis1567 SpisGene1567
Spis9738 SpisGene9738
Spis10936 SpisGene10936
Spis7092 SpisGene7092
Spis9728 SpisGene9728
Spis16783 SpisGene16783
Spis658 SpisGene658
Spis2504 SpisGene2504
Spis24603 SpisGene24603
Spis15790.t1 SpisGene15790
Spis2038 SpisGene2038
Spis11832 SpisGene11832
Spis14982 SpisGene14982
Spis4848 SpisGene4848
Spis3873 SpisGene3873
Spis18435 SpisGene18435
Spis18416 SpisGene18416
Spis16454 SpisGene16454
Spis18892 SpisGene18892
Spis2519 SpisGene2519
Spis11215 SpisGene11215
Spis6125 SpisGene6125
Spis23124 SpisGene23124
Spis6752 SpisGene6752
Spis22697.t1 SpisGene22697
Spis5662 SpisGene5662
Spis18681 SpisGene18681
Spis20232 SpisGene20232
Spis19542.t1 SpisGene19542
Spis1718 SpisGene1718
Spis19436 SpisGene19436
Spis1325 SpisGene1325
Spis99 SpisGene99
Spis4660 SpisGene4660
Spis21365 SpisGene21365
Spis4008 SpisGene4008
Spis7125 SpisGene7125
Spis14128 SpisGene14128
Spis5549 SpisGene5549
Spis16466 SpisGene16466
Spis8186 SpisGene8186
Spis20080 SpisGene20080
Spis5879 SpisGene5879
Spis10345 SpisGene10345
Spis7066 SpisGene7066
Spis3532 SpisGene3532
Spis5056.t2 SpisGene5056
Spis24259 SpisGene24259
Spis14837 SpisGene14837
Spis793 SpisGene793
Spis3489 SpisGene3489
Spis8473 SpisGene8473
Spis12978 SpisGene12978
Spis12329 SpisGene12329
Spis14440 SpisGene14440
Spis914 SpisGene914
Spis20278 SpisGene20278
Spis10047 SpisGene10047
Spis19170 SpisGene19170
Spis3119 SpisGene3119
Spis22710 SpisGene22710
Spis10762 SpisGene10762
